Year,LapNumber,RaceProgress,Stint,TyreLife,LapTime_Delta_Clean,laptime_pct_above_median,cumulative_degradation_clean,Position,position_vs_start,PitNextLap,is_wet_lap,neutralised_lap,track_temp_mean,humidity_mean,rainfall_any,wind_speed_mean,circuit_overtaking,circuit_is_street,circuit_deg_tier,laptime_trend,deg_trend,neutralised_prev,Compound_enc,car_tier_enc,circuit_avg_tyre_life,circuit_pit_rate
2025,23,0.3026315789473684,2,15.0,0.3229999999999933,1.1547498786089356,1.247,13,2.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,0.36054539467441327,0.3229999999999935,0,2,2,15.05,0.0251
2025,24,0.3157894736842105,2,16.0,-0.2329999999999898,0.8946660490140862,1.01400000000001,13,2.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,-0.26008382959484944,-0.2329999999999901,0,2,2,15.05,0.0251
2025,25,0.3289473684210526,2,17.0,0.5459999999999923,1.5041328771634082,1.5600000000000025,14,1.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,0.609466828149322,0.5459999999999925,0,2,2,15.05,0.0251
2025,26,0.3421052631578947,2,18.0,-0.6400000000000006,0.7897395254865365,0.9200000000000016,14,1.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,-0.7143933516768717,-0.6400000000000009,0,2,2,15.05,0.0251
2025,27,0.3552631578947368,2,19.0,-0.1809999999999973,0.5877001557154243,0.7390000000000043,14,1.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,-0.20203936977111214,-0.18099999999999727,0,2,2,15.05,0.0251
2025,28,0.3684210526315789,2,20.0,0.9009999999999962,1.593432046123015,1.6400000000000006,15,0.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,1.0057318904075907,0.9009999999999962,0,2,2,15.05,0.0251
2025,29,0.3815789473684211,2,21.0,-0.5919999999999987,0.9326181958219107,1.0480000000000018,15,0.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,-0.6608138503011042,-0.5919999999999987,0,2,2,15.05,0.0251
2025,30,0.3947368421052631,2,22.0,-0.2069999999999936,0.70155659613893,0.8410000000000082,15,0.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,-0.2310615996829808,-0.20699999999999363,0,2,2,15.05,0.0251
2025,31,0.4078947368421052,2,23.0,0.323999999999998,1.0632182304253437,1.1650000000000065,15,0.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,0.36166163428641374,0.3239999999999983,0,2,2,15.05,0.0251
2025,32,0.4210526315789473,2,24.0,-0.054000000000002,1.0029412913776057,1.1110000000000042,14,1.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,-0.06027693904773801,-0.05400000000000227,0,2,2,15.05,0.0251
2025,33,0.4342105263157895,2,25.0,1.1310000000000002,2.265408292544076,2.2420000000000044,13,2.0,1,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,1.2624670011664703,1.1310000000000002,0,2,2,15.05,0.0251
2025,34,0.4473684210526316,3,1.0,,21.53282023519168,,20,-5.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,19.267411942647602,0.0,0,1,2,15.05,0.0251
2025,35,0.4605263157894737,3,2.0,-20.289,-1.114565252577126,0.0,20,-5.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,-22.647385487768805,0.0,0,1,2,15.05,0.0251
